year,county,yield
1985,RICHLAND,96.0
1985,SHELBY,136.0
1985,BOONE,122.0
1985,COOK,117.0
1985,DE KALB,150.0
1985,DU PAGE,116.0
1985,GRUNDY,134.0
1985,KANE,146.0
1985,KENDALL,130.0
1985,LA SALLE,140.0
1985,LAKE,110.0
1985,MCHENRY,123.0
1985,WILL,124.0
1985,BUREAU,135.0
1985,CARROLL,147.0
1985,HENRY,120.0
1985,JO DAVIESS,122.0
1985,LEE,147.0
1985,MERCER,119.0
1985,OGLE,140.0
1985,PUTNAM,147.0
1985,ROCK ISLAND,109.0
1985,STEPHENSON,132.0
1985,WHITESIDE,133.0
1985,WINNEBAGO,122.0
1985,EDWARDS,105.0
1985,FRANKLIN,89.0
1985,GALLATIN,116.0
1985,HAMILTON,100.0
1985,HARDIN,97.0
1985,JEFFERSON,95.0
1985,MASSAC,110.0
1985,POPE,100.0
1985,SALINE,97.0
1985,WABASH,107.0
1985,WAYNE,93.0
1985,WHITE,111.0
1985,ALEXANDER,105.0
1985,CLINTON,107.0
1985,JACKSON,97.0
1985,JOHNSON,109.0
1985,MONROE,102.0
1985,PERRY,87.0
1985,PULASKI,105.0
1985,RANDOLPH,89.0
1985,ST CLAIR,110.0
1985,UNION,105.0
1985,WASHINGTON,104.0
1985,WILLIAMSON,90.0
1985,ADAMS,136.0
1985,BROWN,121.0
1985,FULTON,126.0
1985,HANCOCK,139.0
1985,HENDERSON,144.0
1985,KNOX,127.0
1985,MCDONOUGH,136.0
1985,SCHUYLER,127.0
1985,WARREN,141.0
1985,BOND,109.0
1985,CALHOUN,112.0
1985,CASS,146.0
1985,CHRISTIAN,153.0
1985,GREENE,127.0
1985,JERSEY,121.0
1985,MACOUPIN,136.0
1985,MADISON,113.0
1985,MONTGOMERY,136.0
1985,MORGAN,152.0
1985,PIKE,130.0
1985,SANGAMON,161.0
1985,SCOTT,139.0
1984,DE WITT,128.0
1984,LOGAN,137.0
1984,MACON,131.0
1984,MARSHALL,107.0
1984,MASON,122.0
1984,MCLEAN,113.0
1984,MENARD,131.0
1984,PEORIA,122.0
1984,STARK,126.0
1984,TAZEWELL,118.0
1984,WOODFORD,110.0
1984,CHAMPAIGN,128.0
1984,FORD,109.0
1984,IROQUOIS,113.0
1984,KANKAKEE,109.0
1984,LIVINGSTON,99.0
1984,PIATT,130.0
1984,VERMILION,128.0
1984,CLARK,110.0
1984,CLAY,77.0
1984,COLES,110.0
1984,CRAWFORD,99.0
1984,CUMBERLAND,103.0
1984,DOUGLAS,117.0
1984,EDGAR,128.0
1984,EFFINGHAM,68.0
1984,FAYETTE,70.0
1984,JASPER,99.0
1984,LAWRENCE,101.0
1984,MARION,63.0
1984,MOULTRIE,121.0
1984,RICHLAND,89.0
1984,SHELBY,94.0
1984,BOONE,115.0
1984,COOK,108.0
1984,DE KALB,129.0
1984,DU PAGE,94.0
1984,GRUNDY,116.0
1984,KANE,126.0
1984,KENDALL,94.0
1984,LA SALLE,123.0
1984,LAKE,99.0
1984,MCHENRY,108.0
1984,WILL,104.0
1984,BUREAU,131.0
1984,CARROLL,110.0
1984,HENRY,115.0
1984,JO DAVIESS,118.0
1984,LEE,124.0
1984,MERCER,118.0
1984,OGLE,121.0
1984,PUTNAM,125.0
1984,ROCK ISLAND,115.0
1984,STEPHENSON,113.0
1984,WHITESIDE,114.0
1984,WINNEBAGO,116.0
1984,EDWARDS,97.0
1984,FRANKLIN,74.0
1984,GALLATIN,111.0
1984,HAMILTON,84.0
1984,HARDIN,84.0
1984,JEFFERSON,67.0
1984,MASSAC,106.0
1984,POPE,96.0
1984,SALINE,99.0
1984,WABASH,106.0
1984,WAYNE,74.0
1984,WHITE,100.0
1984,ALEXANDER,89.0
1984,CLINTON,64.0
1984,JACKSON,86.0
1984,JOHNSON,99.0
1984,MONROE,108.0
1984,PERRY,69.0
1984,PULASKI,104.0
1984,RANDOLPH,92.0
1984,ST CLAIR,105.0
1984,UNION,104.0
1984,WASHINGTON,75.0
1984,WILLIAMSON,91.0
1984,ADAMS,103.0
1984,BROWN,109.0
1984,FULTON,122.0
1984,HANCOCK,117.0
1984,HENDERSON,134.0
1984,KNOX,123.0
1984,MCDONOUGH,119.0
1984,SCHUYLER,101.0
1984,WARREN,135.0
1984,BOND,73.0
1984,CALHOUN,91.0
1984,CASS,124.0
1984,CHRISTIAN,128.0
1984,GREENE,109.0
1984,JERSEY,98.0
1984,MACOUPIN,111.0
1984,MADISON,93.0
1984,MONTGOMERY,112.0
1984,MORGAN,133.0
1984,PIKE,109.0
1984,SANGAMON,136.0
1984,SCOTT,119.0
1983,DE WITT,88.0
1983,LOGAN,96.0
1983,MACON,93.0
1983,MARSHALL,78.0
1983,MASON,74.0
1983,MCLEAN,81.0
1983,MENARD,95.0
1983,PEORIA,68.0
1983,STARK,65.0
1983,TAZEWELL,85.0
1983,WOODFORD,86.0
1983,CHAMPAIGN,89.0
1983,FORD,74.0
1983,IROQUOIS,87.0
1983,KANKAKEE,88.0
1983,LIVINGSTON,69.0
1983,PIATT,99.0
1983,VERMILION,90.0
1983,CLARK,50.0
1983,CLAY,20.0
1983,COLES,79.0
1983,CRAWFORD,42.0
1983,CUMBERLAND,62.0
1983,DOUGLAS,85.0
1983,EDGAR,90.0
1983,EFFINGHAM,36.0
1983,FAYETTE,29.0
1983,JASPER,35.0
1983,LAWRENCE,57.0
1983,MARION,29.0
1983,MOULTRIE,110.0
1983,RICHLAND,28.0
1983,SHELBY,94.0
1983,BOONE,103.0
1983,COOK,92.0
1983,DE KALB,105.0
1983,DU PAGE,83.0
1983,GRUNDY,78.0
1983,KANE,104.0
1983,KENDALL,90.0
1983,LA SALLE,95.0
1983,LAKE,84.0
1983,MCHENRY,101.0
1983,WILL,92.0
1983,BUREAU,93.0
1983,CARROLL,91.0
1983,HENRY,77.0
1983,JO DAVIESS,79.0
1983,LEE,103.0
1983,MERCER,96.0
1983,OGLE,91.0
1983,PUTNAM,84.0
1983,ROCK ISLAND,80.0
1983,STEPHENSON,80.0
1983,WHITESIDE,105.0
1983,WINNEBAGO,78.0
1983,EDWARDS,47.0
1983,FRANKLIN,35.0
1983,GALLATIN,77.0
1983,HAMILTON,34.0
1983,HARDIN,45.0
1983,JEFFERSON,38.0
1983,MASSAC,49.0
1983,POPE,46.0
1983,SALINE,67.0
1983,WABASH,59.0
1983,WAYNE,34.0
1983,WHITE,51.0
1983,ALEXANDER,55.0
1983,CLINTON,46.0
1983,JACKSON,65.0
1983,JOHNSON,38.0
1983,MONROE,67.0
1983,PERRY,45.0
1983,PULASKI,48.0
1983,RANDOLPH,49.0
1983,ST CLAIR,71.0
1983,UNION,58.0
1983,WASHINGTON,41.0
1983,WILLIAMSON,47.0
1983,ADAMS,46.0
1983,BROWN,35.0
1983,FULTON,65.0
1983,HANCOCK,58.0
1983,HENDERSON,98.0
1983,KNOX,81.0
1983,MCDONOUGH,80.0
1983,SCHUYLER,54.0
1983,WARREN,89.0
1983,BOND,30.0
1983,CALHOUN,62.0
1983,CASS,86.0
1983,CHRISTIAN,87.0
1983,GREENE,64.0
1983,JERSEY,58.0
1983,MACOUPIN,56.0
1983,MADISON,55.0
1983,MONTGOMERY,58.0
1983,MORGAN,84.0
1983,PIKE,67.0
1983,SANGAMON,91.0
1983,SCOTT,71.0
1982,DE WITT,141.0
1982,LOGAN,136.0
1982,MACON,143.0
1982,MARSHALL,135.0
1982,MASON,126.0
1982,MCLEAN,142.0
1982,MENARD,135.0
1982,PEORIA,132.0
1982,STARK,137.0
1982,TAZEWELL,138.0
1982,WOODFORD,142.0
1982,CHAMPAIGN,144.0
1982,FORD,139.0
1982,IROQUOIS,139.0
1982,KANKAKEE,136.0
1982,LIVINGSTON,140.0
1982,PIATT,143.0
1982,VERMILION,136.0
1982,CLARK,125.0
1982,CLAY,114.0
1982,COLES,138.0
1982,CRAWFORD,119.0
1982,CUMBERLAND,121.0
1982,DOUGLAS,137.0
1982,EDGAR,139.0
1982,EFFINGHAM,115.0
1982,FAYETTE,113.0
1982,JASPER,119.0
1982,LAWRENCE,109.0
1982,MARION,113.0
1982,MOULTRIE,148.0
1982,RICHLAND,106.0
1982,SHELBY,130.0
1982,BOONE,131.0
1982,COOK,121.0
1982,DE KALB,142.0
1982,DU PAGE,129.0
1982,GRUNDY,136.0
1982,KANE,142.0
1982,KENDALL,137.0
1982,LA SALLE,136.0
1982,LAKE,107.0
1982,MCHENRY,127.0
1982,WILL,127.0
1982,BUREAU,133.0
1982,CARROLL,130.0
1982,HENRY,129.0
1982,JO DAVIESS,120.0
1982,LEE,132.0
1982,MERCER,124.0
1982,OGLE,131.0
1982,PUTNAM,128.0
1982,ROCK ISLAND,128.0
1982,STEPHENSON,124.0
1982,WHITESIDE,128.0
1982,WINNEBAGO,125.0
1982,EDWARDS,112.0
1982,FRANKLIN,95.0
1982,GALLATIN,123.0
1982,HAMILTON,99.0
1982,HARDIN,89.0
1982,JEFFERSON,97.0
1982,MASSAC,109.0
1982,POPE,90.0
1982,SALINE,108.0
1982,WABASH,116.0
1982,WAYNE,105.0
1982,WHITE,105.0
1982,ALEXANDER,105.0
1982,CLINTON,111.0
1982,JACKSON,105.0
1982,JOHNSON,93.0
1982,MONROE,110.0
1982,PERRY,91.0
1982,PULASKI,112.0
1982,RANDOLPH,103.0
1982,ST CLAIR,116.0
1982,UNION,104.0
1982,WASHINGTON,107.0
1982,WILLIAMSON,99.0
1982,ADAMS,124.0
1982,BROWN,120.0
1982,FULTON,126.0
1982,HANCOCK,134.0
1982,HENDERSON,130.0
1982,KNOX,131.0
1982,MCDONOUGH,140.0
1982,SCHUYLER,128.0
1982,WARREN,139.0
1982,BOND,110.0
1982,CALHOUN,117.0
1982,CASS,139.0
1982,CHRISTIAN,147.0
1982,GREENE,122.0
1982,JERSEY,132.0
1982,MACOUPIN,130.0
1982,MADISON,116.0
1982,MONTGOMERY,132.0
1982,MORGAN,145.0
1982,PIKE,119.0
1982,SANGAMON,144.0
1982,SCOTT,130.0
1981,DE WITT,123.0
1981,LOGAN,134.0
1981,MACON,144.0
1981,MARSHALL,129.0
1981,MASON,122.0
1981,MCLEAN,129.0
1981,MENARD,137.0
1981,PEORIA,126.0
1981,STARK,136.0
1981,TAZEWELL,132.0
1981,WOODFORD,133.0
1981,CHAMPAIGN,133.0
1981,FORD,124.0
1981,IROQUOIS,121.0
1981,KANKAKEE,123.0
1981,LIVINGSTON,126.0
1981,PIATT,136.0
1981,VERMILION,126.0
1981,CLARK,104.0
1981,CLAY,100.0
1981,COLES,131.0
1981,CRAWFORD,106.0
1981,CUMBERLAND,108.0
1981,DOUGLAS,131.0
1981,EDGAR,127.0
1981,EFFINGHAM,108.0
1981,FAYETTE,108.0
1981,JASPER,109.0
1981,LAWRENCE,99.0
1981,MARION,105.0
1981,MOULTRIE,150.0
1981,RICHLAND,100.0
1981,SHELBY,136.0
1981,BOONE,123.0
1981,COOK,117.0
1981,DE KALB,137.0
1981,DU PAGE,124.0
1981,GRUNDY,129.0
1981,KANE,136.0
1981,KENDALL,125.0
1981,LA SALLE,130.0
1981,LAKE,112.0
1981,MCHENRY,125.0
1981,WILL,116.0
1981,BUREAU,136.0
1981,CARROLL,127.0
1981,HENRY,134.0
1981,JO DAVIESS,119.0
1981,LEE,136.0
1981,MERCER,134.0
1981,OGLE,129.0
1981,PUTNAM,125.0
1981,ROCK ISLAND,134.0
1981,STEPHENSON,126.0
1981,WHITESIDE,133.0
1981,WINNEBAGO,122.0
1981,EDWARDS,102.0
1981,FRANKLIN,87.0
1981,GALLATIN,105.0
1981,HAMILTON,90.0
1981,HARDIN,70.0
1981,JEFFERSON,86.0
1981,MASSAC,89.0
1981,POPE,75.0
1981,SALINE,81.0
1981,WABASH,97.0
1981,WAYNE,96.0
1981,WHITE,95.0
1981,ALEXANDER,100.0
1981,CLINTON,104.0
1981,JACKSON,89.0
1981,JOHNSON,91.0
1981,MONROE,112.0
1981,PERRY,84.0
1981,PULASKI,92.0
1981,RANDOLPH,99.0
1981,ST CLAIR,112.0
1981,UNION,100.0
1981,WASHINGTON,98.0
1981,WILLIAMSON,87.0
1981,ADAMS,116.0
1981,BROWN,131.0
1981,FULTON,118.0
1981,HANCOCK,123.0
1981,HENDERSON,127.0
1981,KNOX,135.0
1981,MCDONOUGH,127.0
1981,SCHUYLER,123.0
1981,WARREN,136.0
1981,BOND,109.0
1981,CALHOUN,121.0
1981,CASS,136.0
1981,CHRISTIAN,143.0
1981,GREENE,121.0
1981,JERSEY,126.0
1981,MACOUPIN,130.0
1981,MADISON,121.0
1981,MONTGOMERY,134.0
1981,MORGAN,143.0
1981,PIKE,119.0
1981,SANGAMON,147.0
1981,SCOTT,130.0
1980,DE WITT,81.0
1980,LOGAN,75.0
1980,MACON,78.0
1980,MARSHALL,97.0
1980,MASON,69.0
1980,MCLEAN,83.0
1980,MENARD,92.0
1980,PEORIA,98.0
1980,STARK,112.0
1980,TAZEWELL,89.0
1980,WOODFORD,94.0
1980,CHAMPAIGN,82.0
1980,FORD,63.0
1980,IROQUOIS,76.0
1980,KANKAKEE,83.0
1980,LIVINGSTON,82.0
1980,PIATT,82.0
1980,VERMILION,84.0
1980,CLARK,104.0
1980,CLAY,42.0
1980,COLES,94.0
1980,CRAWFORD,95.0
1980,CUMBERLAND,92.0
1980,DOUGLAS,82.0
1980,EDGAR,83.0
1980,EFFINGHAM,87.0
1980,FAYETTE,72.0
1980,JASPER,89.0
1980,LAWRENCE,75.0
1980,MARION,51.0
1980,MOULTRIE,93.0
1980,RICHLAND,60.0
1980,SHELBY,98.0
1980,BOONE,116.0
1980,COOK,98.0
1980,DE KALB,129.0
1980,DU PAGE,105.0
1980,GRUNDY,93.0
1980,KANE,119.0
1980,KENDALL,118.0
1980,LA SALLE,111.0
1980,LAKE,97.0
1980,MCHENRY,116.0
1980,WILL,92.0
1980,BUREAU,113.0
1980,CARROLL,113.0
1980,HENRY,117.0
1980,JO DAVIESS,114.0
1980,LEE,122.0
1980,MERCER,115.0
1980,OGLE,119.0
1980,PUTNAM,110.0
1980,ROCK ISLAND,114.0
1980,STEPHENSON,110.0
1980,WHITESIDE,118.0
1980,WINNEBAGO,110.0
1980,EDWARDS,66.0
1980,FRANKLIN,50.0
1980,GALLATIN,68.0
1980,HAMILTON,67.0
1980,HARDIN,60.0
1980,JEFFERSON,50.0
1980,MASSAC,49.0
1980,POPE,53.0
1980,SALINE,56.0
1980,WABASH,84.0
1980,WAYNE,52.0
1980,WHITE,64.0
1980,ALEXANDER,49.0
1980,CLINTON,50.0
1980,JACKSON,41.0
1980,JOHNSON,51.0
1980,MONROE,69.0
1980,PERRY,44.0
1980,PULASKI,52.0
1980,RANDOLPH,55.0
1980,ST CLAIR,66.0
1980,UNION,52.0
1980,WASHINGTON,43.0
1980,WILLIAMSON,46.0
1980,ADAMS,82.0
1980,BROWN,101.0
1980,FULTON,92.0
1980,HANCOCK,97.0
1980,HENDERSON,112.0
1980,KNOX,98.0
1980,MCDONOUGH,106.0
1980,SCHUYLER,90.0
1980,WARREN,114.0
1980,BOND,63.0
1980,CALHOUN,78.0
1980,CASS,105.0
1980,CHRISTIAN,108.0
1980,GREENE,69.0
1980,JERSEY,72.0
1980,MACOUPIN,90.0
1980,MADISON,79.0
1980,MONTGOMERY,102.0
1980,MORGAN,114.0
1980,PIKE,78.0
1980,SANGAMON,110.0
1980,SCOTT,93.0
1979,DE WITT,134.0
1979,LOGAN,132.0
1979,MACON,146.0
1979,MARSHALL,122.0
1979,MASON,114.0
1979,MCLEAN,142.0
1979,MENARD,128.0
1979,PEORIA,120.0
1979,STARK,130.0
1979,TAZEWELL,127.0
1979,WOODFORD,130.0
1979,CHAMPAIGN,143.0
1979,FORD,127.0
1979,IROQUOIS,125.0
1979,KANKAKEE,127.0
1979,LIVINGSTON,132.0
1979,PIATT,143.0
1979,VERMILION,138.0
1979,CLARK,114.0
1979,CLAY,104.0
1979,COLES,136.0
1979,CRAWFORD,111.0
1979,CUMBERLAND,123.0
1979,DOUGLAS,134.0
1979,EDGAR,131.0
1979,EFFINGHAM,123.0
1979,FAYETTE,109.0
1979,JASPER,118.0
1979,LAWRENCE,111.0
1979,MARION,105.0
1979,MOULTRIE,145.0
1979,RICHLAND,111.0
1979,SHELBY,128.0
1979,BOONE,124.0
1979,COOK,102.0
1979,DE KALB,134.0
1979,DU PAGE,123.0
1979,GRUNDY,130.0
1979,KANE,131.0
1979,KENDALL,126.0
1979,LA SALLE,133.0
1979,LAKE,100.0
1979,MCHENRY,116.0
1979,WILL,117.0
1979,BUREAU,127.0
1979,CARROLL,124.0
1979,HENRY,129.0
1979,JO DAVIESS,121.0
1979,LEE,126.0
1979,MERCER,133.0
1979,OGLE,124.0
1979,PUTNAM,124.0
1979,ROCK ISLAND,124.0
1979,STEPHENSON,123.0
1979,WHITESIDE,124.0
1979,WINNEBAGO,124.0
1979,EDWARDS,107.0
1979,FRANKLIN,94.0
1979,GALLATIN,115.0
1979,HAMILTON,94.0
1979,HARDIN,89.0
1979,JEFFERSON,101.0
1979,MASSAC,101.0
1979,POPE,89.0
1979,SALINE,102.0
1979,WABASH,109.0
1979,WAYNE,109.0
1979,WHITE,101.0
1979,ALEXANDER,105.0
1979,CLINTON,107.0
1979,JACKSON,105.0
1979,JOHNSON,98.0
1979,MONROE,114.0
1979,PERRY,97.0
1979,PULASKI,95.0
1979,RANDOLPH,97.0
1979,ST CLAIR,119.0
1979,UNION,105.0
1979,WASHINGTON,109.0
1979,WILLIAMSON,100.0
1979,ADAMS,124.0
1979,BROWN,114.0
1979,FULTON,121.0
1979,HANCOCK,136.0
1979,HENDERSON,133.0
1979,KNOX,129.0
1979,MCDONOUGH,139.0
1979,SCHUYLER,109.0
1979,WARREN,142.0
1979,BOND,102.0
1979,CALHOUN,102.0
1979,CASS,126.0
1979,CHRISTIAN,137.0
1979,GREENE,129.0
1979,JERSEY,127.0
1979,MACOUPIN,135.0
1979,MADISON,116.0
1979,MONTGOMERY,130.0
1979,MORGAN,140.0
1979,PIKE,116.0
1979,SANGAMON,141.0
1979,SCOTT,124.0
1978,DE WITT,125.0
1978,LOGAN,115.0
1978,MACON,125.0
1978,MARSHALL,104.0
1978,MASON,97.0
1978,MCLEAN,125.0
1978,MENARD,112.0
1978,PEORIA,107.0
1978,STARK,115.0
1978,TAZEWELL,112.0
1978,WOODFORD,114.0
1978,CHAMPAIGN,132.0
1978,FORD,119.0
1978,IROQUOIS,112.0
1978,KANKAKEE,114.0
1978,LIVINGSTON,119.0
1978,PIATT,133.0
1978,VERMILION,122.0
1978,CLARK,119.0
1978,CLAY,90.0
1978,COLES,120.0
1978,CRAWFORD,106.0
1978,CUMBERLAND,116.0
1978,DOUGLAS,121.0
1978,EDGAR,125.0
1978,EFFINGHAM,107.0
1978,FAYETTE,86.0
1978,JASPER,107.0
1978,LAWRENCE,94.0
1978,MARION,78.0
1978,MOULTRIE,124.0
1978,RICHLAND,101.0
1978,SHELBY,110.0
1978,BOONE,118.0
1978,COOK,95.0
1978,DE KALB,126.0
1978,DU PAGE,108.0
1978,GRUNDY,110.0
1978,KANE,122.0
1978,KENDALL,108.0
1978,LA SALLE,111.0
1978,LAKE,92.0
1978,MCHENRY,110.0
1978,WILL,104.0
1978,BUREAU,117.0
1978,CARROLL,117.0
1978,HENRY,115.0
1978,JO DAVIESS,109.0
1978,LEE,117.0
1978,MERCER,115.0
1978,OGLE,119.0
1978,PUTNAM,104.0
1978,ROCK ISLAND,112.0
1978,STEPHENSON,113.0
1978,WHITESIDE,110.0
1978,WINNEBAGO,110.0
1978,EDWARDS,85.0
1978,FRANKLIN,58.0
1978,GALLATIN,74.0
1978,HAMILTON,59.0
1978,HARDIN,60.0
1978,JEFFERSON,77.0
1978,MASSAC,77.0
1978,POPE,66.0
1978,SALINE,61.0
1978,WABASH,97.0
1978,WAYNE,76.0
1978,WHITE,73.0
1978,ALEXANDER,93.0
1978,CLINTON,91.0
1978,JACKSON,80.0
1978,JOHNSON,63.0
1978,MONROE,105.0
1978,PERRY,78.0
1978,PULASKI,81.0
1978,RANDOLPH,93.0
1978,ST CLAIR,105.0
1978,UNION,73.0
1978,WASHINGTON,90.0
1978,WILLIAMSON,55.0
1978,ADAMS,98.0
1978,BROWN,102.0
1978,FULTON,98.0
1978,HANCOCK,105.0
1978,HENDERSON,124.0
1978,KNOX,120.0
1978,MCDONOUGH,108.0
1978,SCHUYLER,98.0
1978,WARREN,121.0
1978,BOND,91.0
1978,CALHOUN,100.0
1978,CASS,110.0
1978,CHRISTIAN,110.0
1978,GREENE,103.0
1978,JERSEY,102.0
1978,MACOUPIN,102.0
1978,MADISON,96.0
1978,MONTGOMERY,98.0
1978,MORGAN,116.0
1978,PIKE,104.0
1978,SANGAMON,113.0
1978,SCOTT,109.0
1977,DE WITT,115.0
1977,LOGAN,126.0
1977,MACON,129.0
1977,MARSHALL,105.0
1977,MASON,90.0
1977,MCLEAN,94.0
1977,MENARD,129.0
1977,PEORIA,97.0
1977,STARK,109.0
1977,TAZEWELL,97.0
1977,WOODFORD,91.0
1977,CHAMPAIGN,118.0
1977,FORD,91.0
1977,IROQUOIS,93.0
1977,KANKAKEE,104.0
1977,LIVINGSTON,91.0
1977,PIATT,128.0
1977,VERMILION,106.0
1977,CLARK,97.0
1977,CLAY,87.0
1977,COLES,118.0
1977,CRAWFORD,98.0
1977,CUMBERLAND,100.0
1977,DOUGLAS,122.0
1977,EDGAR,114.0
1977,EFFINGHAM,102.0
1977,FAYETTE,90.0
1977,JASPER,102.0
1977,LAWRENCE,96.0
1977,MARION,84.0
1977,MOULTRIE,130.0
1977,RICHLAND,90.0
1977,SHELBY,114.0
1977,BOONE,116.0
1977,COOK,93.0
1977,DE KALB,130.0
1977,DU PAGE,112.0
1977,GRUNDY,111.0
1977,KANE,124.0
1977,KENDALL,112.0
1977,LA SALLE,114.0
1977,LAKE,95.0
1977,MCHENRY,100.0
1977,WILL,108.0
1977,BUREAU,120.0
1977,CARROLL,106.0
1977,HENRY,118.0
1977,JO DAVIESS,114.0
1977,LEE,120.0
1977,MERCER,113.0
1977,OGLE,122.0
1977,PUTNAM,101.0
1977,ROCK ISLAND,115.0
1977,STEPHENSON,110.0
1977,WHITESIDE,114.0
1977,WINNEBAGO,110.0
1977,EDWARDS,88.0
1977,FRANKLIN,85.0
1977,GALLATIN,92.0
1977,HAMILTON,87.0
1977,HARDIN,70.0
1977,JEFFERSON,82.0
1977,MASSAC,95.0
1977,POPE,77.0
1977,SALINE,85.0
1977,WABASH,91.0
1977,WAYNE,86.0
1977,WHITE,77.0
1977,ALEXANDER,93.0
1977,CLINTON,90.0
1977,JACKSON,82.0
1977,JOHNSON,77.0
1977,MONROE,94.0
1977,PERRY,82.0
1977,PULASKI,93.0
1977,RANDOLPH,76.0
1977,ST CLAIR,95.0
1977,UNION,74.0
1977,WASHINGTON,93.0
1977,WILLIAMSON,77.0
1977,ADAMS,62.0
1977,BROWN,78.0
1977,FULTON,86.0
1977,HANCOCK,62.0
1977,HENDERSON,103.0
1977,KNOX,109.0
1977,MCDONOUGH,83.0
1977,SCHUYLER,62.0
1977,WARREN,107.0
1977,BOND,88.0
1977,CALHOUN,92.0
1977,CASS,103.0
1977,CHRISTIAN,130.0
1977,GREENE,97.0
1977,JERSEY,94.0
1977,MACOUPIN,108.0
1977,MADISON,88.0
1977,MONTGOMERY,112.0
1977,MORGAN,118.0
1977,PIKE,82.0
1977,SANGAMON,122.0
1977,SCOTT,108.0
1976,DE WITT,136.0
1976,LOGAN,129.0
1976,MACON,131.0
1976,MARSHALL,121.0
1976,MASON,93.0
1976,MCLEAN,132.0
1976,MENARD,125.0
1976,PEORIA,112.0
1976,STARK,117.0
1976,TAZEWELL,130.0
1976,WOODFORD,120.0
1976,CHAMPAIGN,128.0
1976,FORD,112.0
1976,IROQUOIS,115.0
1976,KANKAKEE,110.0
1976,LIVINGSTON,121.0
1976,PIATT,143.0
1976,VERMILION,116.0
1976,CLARK,108.0
1976,CLAY,83.0
1976,COLES,125.0
1976,CRAWFORD,103.0
1976,CUMBERLAND,93.0
1976,DOUGLAS,137.0
1976,EDGAR,125.0
1976,EFFINGHAM,73.0
1976,FAYETTE,64.0
1976,JASPER,98.0
1976,LAWRENCE,95.0
1976,MARION,67.0
1976,MOULTRIE,138.0
1976,RICHLAND,91.0
1976,SHELBY,112.0
1976,BOONE,104.0
1976,COOK,96.0
1976,DE KALB,115.0
1976,DU PAGE,100.0
1976,GRUNDY,113.0
1976,KANE,112.0
1976,KENDALL,98.0
1976,LA SALLE,103.0
1976,LAKE,79.0
1976,MCHENRY,92.0
1976,WILL,100.0
1976,BUREAU,106.0
1976,CARROLL,100.0
1976,HENRY,112.0
1976,JO DAVIESS,84.0
1976,LEE,89.0
1976,MERCER,121.0
1976,OGLE,97.0
1976,PUTNAM,107.0
1976,ROCK ISLAND,107.0
1976,STEPHENSON,82.0
1976,WHITESIDE,104.0
1976,WINNEBAGO,92.0
1976,EDWARDS,90.0
1976,FRANKLIN,75.0
1976,GALLATIN,103.0
1976,HAMILTON,86.0
1976,HARDIN,82.0
1976,JEFFERSON,71.0
1976,MASSAC,87.0
1976,POPE,74.0
1976,SALINE,82.0
1976,WABASH,103.0
1976,WAYNE,83.0
1976,WHITE,86.0
1976,ALEXANDER,81.0
1976,CLINTON,57.0
1976,JACKSON,84.0
1976,JOHNSON,73.0
1976,MONROE,80.0
1976,PERRY,72.0
1976,PULASKI,81.0
1976,RANDOLPH,74.0
1976,ST CLAIR,69.0
1976,UNION,81.0
1976,WASHINGTON,52.0
1976,WILLIAMSON,74.0
1976,ADAMS,85.0
1976,BROWN,86.0
1976,FULTON,101.0
1976,HANCOCK,95.0
1976,HENDERSON,118.0
1976,KNOX,124.0
1976,MCDONOUGH,102.0
1976,SCHUYLER,78.0
1976,WARREN,130.0
1976,BOND,57.0
1976,CALHOUN,83.0
1976,CASS,98.0
1976,CHRISTIAN,120.0
1976,GREENE,98.0
1976,JERSEY,78.0
1976,MACOUPIN,83.0
1976,MADISON,77.0
1976,MONTGOMERY,94.0
1976,MORGAN,113.0
1976,PIKE,80.0
1976,SANGAMON,117.0
1976,SCOTT,103.0
1975,DE WITT,136.0
1975,LOGAN,136.0
1975,MACON,137.0
1975,MARSHALL,123.0
1975,MASON,116.0
1975,MCLEAN,135.0
1975,MENARD,134.0
1975,PEORIA,119.0
1975,STARK,119.0
1975,TAZEWELL,129.0
1975,WOODFORD,133.0
1975,CHAMPAIGN,137.0
1975,FORD,124.0
1975,IROQUOIS,117.0
1975,KANKAKEE,113.0
1975,LIVINGSTON,124.0
1975,PIATT,146.0
1975,VERMILION,124.0
1975,CLARK,105.0
1975,CLAY,92.0
1975,COLES,121.0
1975,CRAWFORD,96.0
1975,CUMBERLAND,99.0
1975,DOUGLAS,135.0
1975,EDGAR,121.0
1975,EFFINGHAM,106.0
1975,FAYETTE,91.0
1975,JASPER,95.0
1975,LAWRENCE,81.0
1975,MARION,88.0
1975,MOULTRIE,138.0
1975,RICHLAND,84.0
1975,SHELBY,129.0
1975,BOONE,108.0
1975,COOK,96.0
1975,DE KALB,117.0
1975,DU PAGE,100.0
1975,GRUNDY,117.0
1975,KANE,112.0
1975,KENDALL,110.0
1975,LA SALLE,121.0
1975,LAKE,88.0
1975,MCHENRY,101.0
1975,WILL,88.0
1975,BUREAU,124.0
1975,CARROLL,110.0
1975,HENRY,118.0
1975,JO DAVIESS,106.0
1975,LEE,111.0
1975,MERCER,126.0
1975,OGLE,110.0
1975,PUTNAM,122.0
1975,ROCK ISLAND,112.0
1975,STEPHENSON,112.0
1975,WHITESIDE,117.0
1975,WINNEBAGO,106.0
1975,EDWARDS,91.0
1975,FRANKLIN,89.0
